Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
d8vxyqje5plsg0peji.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
uspz.uspiw.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.yhbdqkalzs.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.sfcrsqlkoz.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.qyckjvrtif.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.ncpkjsqevm.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.mytrackingrl.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
usps.mytrackingr-mo.top,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
usps.hqffrlfyri.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.fcwyjwufcf.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.express.64738923248.310lnc.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.com-shipfast.top,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
usps.bzvvbqqynx.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.bbblcupy.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
liikenne.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
xxagu.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wsfytc.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
urkymzf.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tangshiwang.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
tafgytd.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pewgmxc.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
onkvgdk.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
ogtpze.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
foodtrack.cn,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
cnrwgmh.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
bkljv.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bhfyua.cn,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
210.56.49.243,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ussp.uspcw.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspz.usspaob.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
25hbp79.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
415h3knu.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
uspz.uspmm.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspz.uspjj.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspr.usspui.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspm.usspqv.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspi.ussptk.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspd.usspaup.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspd.usspaui.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspd.usspair.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
ussp.usspvw.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
ussp.usspvv.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspz.uspib.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspz.uspaij.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.sekuunivdc.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.oippltumbf.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
exclusivebysantos.com,0,0,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1
uspz.usspauz.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspz.usspaol.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspz.usspaof.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspz.uspsec.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
usps.checkuspsk.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
uspm.usspzv.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspm.usspyu.top,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
uspd.uspsjt.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspd.uspsiz.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
usp.usspvn.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
usps.uspsshipchecka.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
usps.checkuspsx.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
usps.checkuspsg.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
urhebwy.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
urhebwt.com,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
urhebqr.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheazr.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheazq.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheanw.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheamd.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
urheakr.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheaev.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheaen.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheaed.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheacy.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheabu.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
urheaag.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
urheaaa.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
ksudse.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
brfcoin.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
adrasantv.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
uspr.usspwh.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
pwerokfgvxm.vfreky.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
qqew4ko.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
gaoavaoba.bhz.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
scza837fjv.net-id.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
hxyff.terbaiik.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hxyff.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
h3yfsx.dgwt.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
h3yfsx.dgwt.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
gaoavaoba.bhz.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
fnwldh72hdjwlp.bhz.my.id,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
djb3ukd.terbaiik.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dihwijdugwtrmdn.1i1.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
aosieh.efilles.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
aosieh.efilles.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5ghthrh4gg3g3g3.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,1,1,1,1,1
5fgfggfgr4g4g.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
5fgfggfgr4g4g.blogspot.com.co,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
5fgfgfgrfgrg4g4g.blogspot.com.ee,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
5fgfgfgrfgrg4g4g.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
u27432772.ct.sendgrid.net,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,1
5fgfgfgrfgrg4g4g.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
5ghghghh54h.blogspot.tw,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5fgfgfgfg4g4gh4fg4g4.blogspot.tw,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
5fgfgfgfg4g4gh4fg4g4.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
cutt.ly,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
paris-to.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
weslinshoserihaecutetzinspon02.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
weslinshoserihaecutetzinspon02.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
webmailserverautnethicationdomainhostingwebmailserver04.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
webmailserverautnethicationdomainhostingwebmailserver04.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
waegjehonceprinnsadhg3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
waegjehonceprinnsadhg3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
usijddklsohdshsgdkjau4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
usijddklsohdshsgdkjau4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
usijddklsohdshsgdkjau04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
usijddklsohdshsgdkjau04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
urshjaywernaedgagerfwsdhvxiuegghdu1.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
urshjaywernaedgagerfwsdhvxiuegghdu1.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
tasioewurdhjsieyytdodma04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
tasioewurdhjsieyytdodma04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
sabisejergaerrsetanspesaiue4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
sabisejergaerrsetanspesaiue4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
sabisejergaerrsetanspesaiue3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
sabisejergaerrsetanspesaiue3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
rojdingserijridhsjbalsisgser04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
rojdingserijridhsjbalsisgser04.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
retojsbronfrs01.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
retojsbronfrs01.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
nmhytjtrggguidhfvibisflbhfdifdd.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
nmhytjtrggguidhfvibisflbhfdifdd.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
jasmistehavsenipodefans1.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
jasmistehavsenipodefans1.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
htrewrtknbvcfsazsqwerertyujlnbgfryfcb.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
htrewrtknbvcfsazsqwerertyujlnbgfryfcb.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
2kf0snbsw.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hsfdeuit4jkremnfvehbhbteiiebv.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
hsfdeuit4jkremnfvehbhbteiiebv.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
explanationmailserverdomainsertisfing1.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
explanationmailserverdomainsertisfing1.pages.dev,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
esiuedhobrveosguarogdjboines3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk4.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
dhsaoiudslehgaiuyafgjk3.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
checkverifiedhsffdgd-sfhsfjjwk883gchsjhsdhjkasgfasjkahasj3.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
checkverifiedhsffdgd-sfhsfjjwk883gchsjhsdhjkasgfasjkahasj3.pages.dev,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
dgitxjr.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cxangars.dynv6.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
jxt-tech.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
flexi-motohandel.com.pl,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
flexi-motohandel.com.pl,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
flexi-motohandel.com.pl,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
autko-prestige.com.pl,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
autko-prestige.com.pl,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
ac-autosprzedaz.com.pl,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
facebook-account9992.liink2.my.id,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
facebook-account9992.liink2.my.id,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
facebook-account97328.liink2.my.id,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
facebook-account70240.liink2.my.id,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
dug3ys.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dhv3u.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dhv3u.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dhv3ee.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
dhv3ee.terbaiik.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
tyshi235.mujxk.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
prtykoms.vfreky.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
prtykoms.vfreky.my.id,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ns2.3-16-48-221.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
formulario.capitalemprendedor-pe.sbs,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
47mymv2b.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
luminero.com.au,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
pechat.uz,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
finamor.art,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,1
theindran.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
wormhole-airdrops.live,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
shibarium-shiba.com,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
apidaap.pages.dev,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
accesspoint.pages.dev,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
mertamaassklogin.webflow.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
metamaaskwalet.webflow.io,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
kingdompaints.co.zw,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
esthetics.cl,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
zkksyncwalett.webflow.io,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
uenv-00.clicketcloud.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,1
metachainintegration.online,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
net-onsecured.pages.dev,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
uenv-00.clicketcloud.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
uenv-00.clicketcloud.com,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
uenv-00.clicketcloud.com,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
uenv-00.clicketcloud.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
uenv-00.clicketcloud.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ppt.cc,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
pub-d6777c5345544c62915fd81902484a8c.r2.dev,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
uspr.usspwh.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
uspr.usspwh.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wp.3381811460.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
wp.3381811460.workers.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bancolombia.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
mailseries24.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bafybeicf6xx6fqro4xkzdqo5n3fur2zbdqljur3othcgdcg7bjdyp2aqg4.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
bafybeigp4sufanchlv24idrchn7r3xcqnssg2tqa6w3m6lfggyj23l3aie.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
cloudd-9bd4.endaonyadn.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
hello-world-muddy-bonus-a86d.brenboese.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-home-att-767e.rijolo7229.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
ussp.uspjj.top,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
ussp.uspjj.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
fd8a7ef9-faae-4c3c-814a-376eb024783e.random.1xpszi4f.duckdns.org,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
uspo.ussphw.top,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
uspo.ussphw.top,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
facebook-account86423.liink2.my.id,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
verifyconnect.surgexi.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
apps.defi-walletconnect.com,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1
extensiondevs.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
globalvalidation.live,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
bafybeihbi7zezby3lygkgrsuz77aopeqcilytqtzkga6kfzoyqclncjaka.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
info-spk-center.app,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
friendly-butter-twill.glitch.me,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
worker-jolly-boat-f082.xxvxdsers3vivirll.workers.dev,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
login.sss-philippines-365.workers.dev,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,0,0,1
6y6hdqnx4.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
e0qpp5.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
71hrgq3.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
3dyzhw68.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
hegi0ti.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
v4h9c52.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
at-t-inc-0e103d.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
64f9jzdxq.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
www-kineticinfo-auth-net.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
universitycentnralflorida.ukit.me,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
teamservice67978.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
sussexacuknewsandeventsindexid38714.weebly.com,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
safetymeetupidcust.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
richards-top-notch-site-b49eee.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
njbenefitclaim.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
newemail39.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
junoservicesterm.brizy.site,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
holyholychurch.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
goyui45790.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
flat-login-signup.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
connies-dapper-site-9616f8.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
attverification-30637d.webflow.io,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
attnet-108795.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
45-88-109-175.cprapid.com,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,3,0,0,0,1,0,1,0,1,1,1,1,1,1
rynfy94a.dtkonstruct.com,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
45-88-109-175.cprapid.com,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,1
pl.bk-pay.online,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1
y47jtikdg.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
u2ltzkluq.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
820gxnj3i.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
vmfzyxz.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
54e42b.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
phzvec.cn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
20p692q.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
apsknmj.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
canm332vt.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
planetavallenato.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1
wallets-applicationprogram-interface.pages.dev,0,0,1,2,0,0,0,1,0,1,1,1,0,0,0,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1
twint.raiffei.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
gasthof-kolpinghaus.de,0,0,1,5,0,0,0,1,0,1,1,1,0,0,0,0,1
